"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","Intercept..Est","Intercept..SE","Intercept..t.val","X.Intercept..pval","X.Intercept..pval.padj","Sex","Study","group","Est","SE","t.val","pval","pval.padj","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","direct","id"
"49","08c34e04fe902e164c07128c5c6facd1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.63375192780801,0.823802367455059,9.09527840197482,0.000111377859103234,0.045668962551365,"male","Son et al. 2019","IL10Knockout",-8.3387307213334,1.16503248077001,-7.80331476045977,9.25501601158982e-05,0.0439922098876778,4.16360860751043,6.73285949580443,-0.92865211583615,-7.68551267878833,2.63811619175823,-2.83638498526235,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"50","2b3e35716a143fa6c98454ffab1b4d03","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.63245864718744,0.779667001136924,-1.99695717125581,0.174561517707884,0.994039103325955,"male","Son et al. 2019","IL10Knockout",10.6662090672845,1.1026156471426,10.6265808412355,3.51528512327202e-06,0.00238003120372472,5.18269697501717,-0.950481363175254,9.29242222469245,10.091923767732,2.57159700755391,3.94478905323492,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"51","329d53798b4ef0ee47e466ca55fc8917","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",-1.76620412671063,0.776132332355226,-2.26499014632275,0.172482757127337,0.925887066911075,"male","Son et al. 2019","IL10Knockout",9.53924063889329,1.09761687061302,9.39096577882775,8.39818715933291e-06,0.00567347044867135,4.74005339410182,-1.14214657145914,7.66454787148235,8.93698139509453,2.9058901750758,3.1664319200484,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"52","49eaf12d229e30db56fc2c0f29362225","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",9.02795765184002,0.780501721506555,13.0583732158685,8.38049786241239e-06,0.00541983995826654,"male","Son et al. 2019","IL10Knockout",-10.5384246119807,1.10379612001012,-10.5255212234095,1.05127587375683e-05,0.00693976490013599,5.72522779026743,9.22325267094455,-0.88871310221332,-9.94920879978789,2.58824810544183,-3.90599930439311,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"53","4a4d0843ef50089aaa0729034804f960","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",10.4333376326749,0.775136550722425,15.4297880123845,1.39795608780797e-06,0.00092629924004784,"male","Son et al. 2019","IL10Knockout",-11.0848416589024,1.09620862272275,-11.2903052558446,6.79029879278002e-06,0.00451397702175994,7.26583792099975,10.4879144426673,0.0104897414312086,-10.5113707653176,2.82799232170672,-3.91401204924665,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"54","518b283429f8038d4bd12e2776d2deed","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.34974027702829,0.770652332572387,9.04569537575369,3.69016830105543e-05,0.0240101546550726,"male","Son et al. 2019","IL10Knockout",-7.83052067892276,1.08986698059833,-7.69377419339811,4.77437113460422e-05,0.031704784603742,4.06287769292753,6.60761923452584,-0.813884910575881,-7.20417930374213,2.5823358660266,-2.83151717192904,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"55","54a7680ae00cc08205d03a9bad69c427","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",8.51113060777584,0.790258130800757,11.8910715438591,6.42144621243933e-06,0.00416022883741017,"male","Son et al. 2019","IL10Knockout",-9.86424349140957,1.11759376635404,-9.55201322388574,1.46858501068464e-05,0.00968949032053038,5.4210388870297,8.71672653835886,-0.604940525440335,-9.25794850645716,2.68250615452642,-3.48811076375241,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"56","668fdb718997fc1589c7817655d4bb5f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus",8.47024975674915,0.361515300145831,23.4822484311341,1.54799246307519e-12,1.07510437652206e-09,"male","Son et al. 2019","IL10Knockout",4.47293842424604,0.511259840471614,8.76444019088293,5.32189543655256e-07,0.000366763554200381,11.2977165002559,8.53131374562083,12.6327216053494,4.40931171113476,1.44523875590051,3.01025779976585,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"57","681b8604b8939af77212d71fee9731cd","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Lachnospiraceae_bacterium",1.31165921927592,0.997746366862483,1.48533963790091,0.274164818502862,1,"male","Son et al. 2019","IL10Knockout",10.1394113055428,1.41102644382541,7.39475369030392,1.96985196847369e-05,0.0131817230798296,6.80793742635713,1.92386078671133,12.1499782796145,9.92074422914182,4.08062742717631,2.54056507202898,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"58","686b1c1752a35be01421dfdacfa244e1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.62917360560744,0.809065780346829,-1.9348315575488,0.206232543925129,0.972095520866935,"male","Son et al. 2019","IL10Knockout",11.7144870206917,1.14419179941846,11.2202369981693,1.30883287518861e-05,0.00861600356426834,5.53122280658365,-0.940463852978668,10.2147994633901,11.1866335275755,2.80481956580821,4.15850829913074,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"59","6f2414f3216c719e8f1a44de9f625c94","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_acidifaciens",-1.64748692008884,0.815954380105671,-1.9878857960853,0.174142150698644,0.983658025192455,"male","Son et al. 2019","IL10Knockout",13.1689295305614,1.15393375062317,12.6849388666042,9.77861715030534e-07,0.000666495725269181,7.09011277591441,-0.943651305103785,11.2952700602076,12.4608418943832,2.62256964284644,4.85906447146065,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"60","6f4019ecb7d1c410cdc632fcb034e46c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,10.2573834249546,0.773039602996001,14.2030001976466,1.22664720233667e-07,8.33200643310106e-05,"male","Son et al. 2019","IL10Knockout",-11.7131736845298,1.09324309080846,-11.3339232319156,4.76351866380773e-07,0.000327086403864994,6.04272792178162,9.87270339958388,-0.889056590932111,-11.2056676375641,2.79898294173031,-4.18817006836625,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"61","7f0e76092f7dc60313f799a056b608d5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",7.17556339252483,0.876680808191794,9.16316105594597,9.54405300837985e-05,0.04019510848899,"male","Son et al. 2019","IL10Knockout",-8.86904030591489,1.23981388881704,-7.78418438444198,0.000110664173337124,0.0449514102397205,3.93835066226819,7.3833135270483,-0.771743020267067,-8.18671444935108,3.03293092107838,-2.65375211756699,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"62","83c30d60f92188bb6f2382d23600fa77","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",9.66320224572171,1.04002750770904,9.95900649691972,1.16966891078308e-05,0.00764202382367529,"male","Son et al. 2019","IL10Knockout",-9.56829633322018,1.47082100664321,-6.80344581659121,6.32132260330945e-05,0.0417150287082174,6.59229847129425,10.0571501621913,0.355028095528229,-9.29313094119819,3.65284718260407,-2.38270279344168,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"63","af0648c4b12da5715e44cd091879e7a4","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA,-1.48560856288472,0.776095265001516,-1.77858950331458,0.224535159753291,0.980395169042794,"male","Son et al. 2019","IL10Knockout",9.10905071707719,1.09756444945869,9.14366289869873,2.59658235723462e-05,0.0173787571062372,4.44976586149188,-0.757482317584764,7.93185731971855,8.50198615370482,2.7216234434754,3.16063910998033,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"64","b07e81a9d95bb89a8b08afb8f0dc1493","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,6.82367637526225,0.962958203407315,7.58615261843283,8.41829765730242e-05,0.0470435197490873,"male","Son et al. 2019","IL10Knockout",-8.75683263048207,1.36182855125705,-6.72077930444075,7.90658797928511e-05,0.0466446506547759,2.5056364241471,7.15750016302913,-1.18346997593765,-8.33218951159409,3.43405991255199,-2.29736317679652,0.00390865404955307,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"65","b389fbbd736a1d40ab3b5098a7614d13","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales",-1.59164419422815,0.937516090855994,-1.63261248292289,0.223806918884801,1,"male","Son et al. 2019","IL10Knockout",9.30381182240055,1.32584797063155,7.33175513616184,5.29834030535224e-05,0.0255886257251143,3.82725974373938,-0.941017598732569,7.55490053581435,8.74236334688487,3.43052433357484,2.59427967144955,0.000137056276785441,"Positive","male_IL10Knockout_Son et al. 2019_Positive"
"66","d73ecb22020d4692f9ad05276875dfe7","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,9.3646480201669,0.775227532862484,14.0767173710011,1.68810412681049e-06,0.00112525727341972,"male","Son et al. 2019","IL10Knockout",-10.9357057578499,1.09633729089916,-11.3236369099529,2.95852887155154e-06,0.00200708682352058,6.00749863291994,9.37742814004922,-0.868649409746469,-10.2593025978261,2.54261904682176,-4.10768781175651,0.000137056276785441,"Negative","male_IL10Knockout_Son et al. 2019_Negative"
"67","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-2.36313176487732,0.824879859739748,-2.88542867418328,0.0606886737949728,0.908683456468077,"female","Son et al. 2019","IL10Knockout",14.5826079312366,1.16655628497237,13.5370070445464,3.57902233035582e-07,0.000261329777980132,6.95460852642589,-1.60504253473227,11.9094436260394,14.0266058720271,2.78165492423428,4.97850322954705,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"68","0a64ecaeb291b606c51d67c7fe54d696","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-2.23567274418843,0.83200681394087,-2.6803528494257,0.063860927686074,0.914317936287979,"female","Son et al. 2019","IL10Knockout",10.3335292151129,1.17663532026201,9.42957152302889,9.18683206595903e-06,0.00661299458521466,3.96705041012734,-1.52388113582817,8.57571280711185,9.70935403848904,2.96681425844929,3.22474058276179,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"69","2b3e35716a143fa6c98454ffab1b4d03","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-2.20382872341672,0.870492481657183,-2.46632664114661,0.0992734342182239,0.9583030454337,"female","Son et al. 2019","IL10Knockout",11.4424731739403,1.2310622735034,9.85262140228538,2.67724272159061e-06,0.00194885365491871,3.81534929097577,-1.49268860133474,9.51753085894167,10.9556399145053,3.32846830249691,3.4371209543043,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"70","3b482b3f9da81db80a221a66031aa159","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","uncultured_bacterium",-2.15281482979558,0.81903784818998,-2.67288635375194,0.0807281510357503,0.912120604176232,"female","Son et al. 2019","IL10Knockout",8.29672221378497,1.15829443300715,7.73039837377754,5.28637504320127e-05,0.0378701996673457,2.24159638032389,-1.45262280800595,6.32247979794434,7.76676835708842,2.86101716734102,2.7456945159533,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"71","3e3cc48c4b0cfad6f9f4874b9ca867a1","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,10.6026330884164,0.774637008064927,15.3520889130524,4.32264649455809e-07,0.000305492117516228,"female","Son et al. 2019","IL10Knockout",-10.86059884343,1.09550216272154,-10.855458622955,2.95611713114e-06,0.00213118921974111,7.21179483346783,10.5020164910058,0.489731479487234,-10.186136757509,2.71162188750377,-3.87126082009471,0.000137056276785441,"Negative","female_IL10Knockout_Son et al. 2019_Negative"
"72","40de97b38839e2db1aaedde6f2e7466a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.5543685196309,0.810151158074536,8.74085293546137,1.93433542541101e-05,0.0133520230575549,"female","Son et al. 2019","IL10Knockout",-7.84178327683594,1.14572675532128,-7.22963437442172,4.90407908729385e-05,0.0350023938744212,3.18121896643427,7.0233812879832,-0.590263886984174,-7.4088008468219,3.21869855549586,-2.34662135454079,0.000137056276785441,"Negative","female_IL10Knockout_Son et al. 2019_Negative"
"73","686b1c1752a35be01421dfdacfa244e1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-2.45130981275816,0.973657583371286,-2.47418849480304,0.0794912689703522,0.958281564120523,"female","Son et al. 2019","IL10Knockout",12.2819173077951,1.37695975951108,9.3354388926415,3.58975073508512e-06,0.00260129778299414,2.74760971057626,-1.72498312443376,10.4580948725821,11.8587416271444,3.69663056438479,3.22509871093086,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"74","6f2414f3216c719e8f1a44de9f625c94","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_acidifaciens",-2.17894826162518,0.767176980992664,-2.86711782785756,0.0761957436655224,0.872445353356089,"female","Son et al. 2019","IL10Knockout",13.7797563663037,1.08495209126027,13.7275259863632,1.78520128584109e-07,0.000130851286863065,6.22053370290518,-1.55381018939659,11.8588455850831,13.2268081905565,2.75165601346817,5.02558946724416,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"75","a7220f7270c65a9457a801ce372d5611","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,-2.16970796895138,0.869600326673578,-2.46823295072355,0.0928499707602812,0.955311835141706,"female","Son et al. 2019","IL10Knockout",12.8315481356134,1.22980057582585,11.1766480253648,1.71551502121839e-06,0.00124548166898645,4.65368469615353,-1.44273896448573,11.1984612103213,12.3595048373465,3.24428857644377,3.90966603469325,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"76","af0648c4b12da5715e44cd091879e7a4","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA,-2.2189217107308,0.744114579598469,-3.02171034304771,0.0524883789606464,0.877550937189716,"female","Son et al. 2019","IL10Knockout",9.79556382605771,1.05233693042771,10.4175395422884,5.56844467956464e-06,0.00403882023332278,4.43315494942149,-1.56543958838009,7.60457341524098,9.13813298554121,2.36687756357368,4.0115564951727,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"77","b0d5a4ec8e74ac4c6cb4ecb9406183d8","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,5.17612063990752,0.601507544023936,8.64054347712757,8.687260262858e-07,0.000624130271760905,"female","Son et al. 2019","IL10Knockout",5.75697309414935,0.850660126628382,6.78486979145268,1.03192135953867e-05,0.00751185756456584,7.5957527977141,5.49208878068609,11.8139727885472,5.99043256616182,2.39834716285794,2.29451020161908,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"78","b389fbbd736a1d40ab3b5098a7614d13","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales",-2.06573310398191,0.808004334886358,-2.5108273187787,0.11258896461787,0.96653728548927,"female","Son et al. 2019","IL10Knockout",9.76319432338208,1.14269068885254,9.25902982186859,1.07844966190292e-05,0.00778519194954479,3.50121957899421,-1.33105560845824,7.83294793085227,9.14653947113975,2.7886330950057,3.19030748820099,0.000137056276785441,"Positive","female_IL10Knockout_Son et al. 2019_Positive"
"79","ccad0d96a6aa6840d31222daabe0dac9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,10.7443239753327,0.859250421431548,14.1155636746688,1.79358716047985e-05,0.00890708228329094,"female","Son et al. 2019","IL10Knockout",-12.0276321097455,1.21516359946329,-10.9307124214602,2.25557394925077e-05,0.0100443337484614,6.07529736692979,11.0347879285827,-0.554281313536094,-11.5913788952182,2.95371593424601,-3.92374807890365,0.000137056276785441,"Negative","female_IL10Knockout_Son et al. 2019_Negative"
"80","ec4075339e16f5cd45fd5a7955596899","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,10.7586531267422,0.827299108645124,14.3741475232376,4.22165386953735e-06,0.0028719891678168,"female","Son et al. 2019","IL10Knockout",-11.9791973166441,1.16997761958511,-11.1263361888863,5.97422466469023e-06,0.00426691582766173,6.27233183522134,10.8436319016413,-0.484269630616888,-11.4804758025837,3.04108414976646,-3.95160884828101,0.000137056276785441,"Negative","female_IL10Knockout_Son et al. 2019_Negative"
"81","f14c5222f17c66211465f77780d4f2e0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,10.079141248265,0.828419477230043,13.4234515388003,9.81433004450527e-07,0.000687411833727358,"female","Son et al. 2019","IL10Knockout",-11.2899792989905,1.17156206003276,-10.403749128154,3.80575075321736e-06,0.00274594321323468,5.58141349428624,10.1536732676674,-0.52089109010893,-10.6364085598386,3.08204734652218,-3.55195966247055,0.000137056276785441,"Negative","female_IL10Knockout_Son et al. 2019_Negative"
