"","Authors","metric","subgroup","CN","EN","yi","vi","stats","Protocol"
"206","Ramakrishna et al. 2020","Evenness","HSV1-infected; ACV+IVIG-injected",2,3,0.777579305769851,1.37792894576232,"lnCVR","Ramakrishna"
"207","Ramakrishna et al. 2020","Evenness","HSV1-infected; ACV-injected",1,1,NA,NA,"lnCVR","Ramakrishna"
"208","Ramakrishna et al. 2020","Evenness","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnCVR","Ramakrishna"
"209","Ramakrishna et al. 2020","Evenness","IVIG-injected",5,5,1.03191996018746,0.314336142703342,"lnCVR","Ramakrishna"
"210","Son et al. 2019","Evenness","Control",8,8,1.96737525116275,0.173757874422517,"lnCVR","Son"
"211","Son et al. 2019","Evenness","IL-10 Knockout ",8,8,-0.869129824155897,0.172617664562549,"lnCVR","Son"
"212","Song et al. 2020","Evenness","AOM/DSS",12,NA,NA,NA,"lnCVR","Song"
"213","Song et al. 2020","Evenness","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnCVR","Song"
"214","Song et al. 2020","Evenness","Control",5,11,-0.765510481952575,0.214753816428612,"lnCVR","Song"
"215","Song et al. 2020","Evenness","E2-supplemented",12,NA,NA,NA,"lnCVR","Song"
"216","Song et al. 2020","Evenness","ovariectomized ",NA,7,NA,NA,"lnCVR","Song"
"217","Song et al. 2021","Evenness","AOM/DSS",8,8,0.168219975023688,0.178774759239889,"lnCVR","Song"
"218","Song et al. 2021","Evenness","AOM/DSS-Nrf2KO",8,8,0.188605773645332,0.178104908015746,"lnCVR","Song"
"219","Song et al. 2021","Evenness","Control",8,8,1.80568942389183,0.180934441931578,"lnCVR","Song"
"220","Song et al. 2021","Evenness","Nrf2KO",8,8,-0.0134561200396066,0.170522207479047,"lnCVR","Song"
"221","Song et al. 2022","Evenness","AOM/DSS",10,7,0.483395268937032,0.168434692691927,"lnCVR","Song"
"222","Song et al. 2022","Evenness","AOM/DSS_ steroid-injected",8,4,0.525312218989673,0.320581019932385,"lnCVR","Song"
"223","Song et al. 2022","Evenness","Control",4,4,-0.420019130017876,0.451033169630871,"lnCVR","Song"
"224","Song et al. 2022","Evenness","orchiectomized",4,NA,NA,NA,"lnCVR","Song"
"225","Song et al. 2022","Evenness","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnCVR","Song"
"226","Song et al. 2022","Evenness","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnCVR","Song"
"227","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.323889436503515,0.664981485776439,"lnCVR","Strickland"
"228","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day28_Control",10,3,0.737870591879474,0.578953832455899,"lnCVR","Strickland"
"229","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day7_Control",10,3,-0.389943615662549,0.438652311803065,"lnCVR","Strickland"
"230","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnCVR","Strickland"
"231","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day0_Control",20,3,-1.20946895491009,0.403115925595827,"lnCVR","Strickland"
"232","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnCVR","Strickland"
"233","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day14_Control",10,3,-1.223175361365,0.43679286572951,"lnCVR","Strickland"
"234","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day21_Control",10,3,-0.0370045027513541,0.437075869159215,"lnCVR","Strickland"
"235","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day28_Control",10,3,-0.496079419385955,0.436986551998958,"lnCVR","Strickland"
"236","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnCVR","Strickland"
"237","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnCVR","Strickland"
"238","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day7_Control",10,3,-1.05899756212062,0.4379158036961,"lnCVR","Strickland"
"239","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day0_Control",5,3,NA,NA,"lnCVR","Strickland"
"240","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day28_Control",10,3,0.48716760316345,0.485913439026216,"lnCVR","Strickland"
"241","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day7_Control",10,3,0.90572216305358,0.451233798088793,"lnCVR","Strickland"
"242","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnCVR","Strickland"
"243","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day0_Control",5,3,-0.360597732080425,0.618355751296584,"lnCVR","Strickland"
"244","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day28_Control",10,3,-0.499430046745249,0.43944901230963,"lnCVR","Strickland"
"245","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day7_Control",10,3,0.452208063774064,0.438849656928973,"lnCVR","Strickland"
"246","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day95_Control",9,NA,NA,NA,"lnCVR","Strickland"
"247","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Ear_day0_Control",NA,9,NA,NA,"lnCVR","Strickland"
"248","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Ear_day28_Control",5,9,1.19056617931245,0.235297840681368,"lnCVR","Strickland"
"249","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Ear_day7_Control",5,9,-1.14521557454168,0.276930440224603,"lnCVR","Strickland"
"250","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnCVR","Strickland"
"251","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day0_Control",15,9,0.713004122461204,0.109819423250467,"lnCVR","Strickland"
"252","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnCVR","Strickland"
"253","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day14_Control",5,9,0.485543910801897,0.226888099225227,"lnCVR","Strickland"
"254","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day21_Control",5,9,0.341487607309677,0.227624950430267,"lnCVR","Strickland"
"255","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day28_Control",5,9,0.604071092549245,0.227338663357022,"lnCVR","Strickland"
"256","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day34_Control",9,NA,NA,NA,"lnCVR","Strickland"
"257","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day4_Control",10,NA,NA,NA,"lnCVR","Strickland"
"258","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Fecal_day7_Control",5,9,0.493886227753463,0.226830578463628,"lnCVR","Strickland"
"259","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Nose_day0_Control",NA,9,NA,NA,"lnCVR","Strickland"
"260","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Nose_day28_Control",5,8,-0.573998367743589,0.244665249854785,"lnCVR","Strickland"
"261","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Nose_day7_Control",5,9,0.335781290343694,0.26560960114578,"lnCVR","Strickland"
"262","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Nose_day95_Control",10,NA,NA,NA,"lnCVR","Strickland"
"263","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Skin_day0_Control",NA,9,NA,NA,"lnCVR","Strickland"
"264","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Skin_day28_Control",5,9,-0.222059638445696,0.249345059909915,"lnCVR","Strickland"
"265","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Skin_day7_Control",5,8,0.208755796657464,0.25423819763415,"lnCVR","Strickland"
"266","Strickland et al. 2021","Evenness","Sigmodon_hispidus_Skin_day95_Control",10,NA,NA,NA,"lnCVR","Strickland"
"267","Sun et al. 2020","Evenness","Control",8,8,-0.269882567699558,0.164059180541692,"lnCVR","Sun"
"268","Sun et al. 2020","Evenness","High fat",8,7,-0.166107588479487,0.179292435901937,"lnCVR","Sun"
"269","Sun et al. 2020","Evenness","Pomctm1/tm1",8,8,-0.803700270438709,0.164691386596361,"lnCVR","Sun"
"270","Sun et al. 2020","Evenness","Pomctm1/tm1, High fat",8,7,-1.12506244737259,0.180518298963566,"lnCVR","Sun"
"271","Tam et al. 2020","Evenness","""Smoke exposed, ovariectomy""_cecal",NA,8,NA,NA,"lnCVR","Tam"
"272","Tam et al. 2020","Evenness","Control_cecal",10,10,-0.0507722357026538,0.124491777965423,"lnCVR","Tam"
"273","Tam et al. 2020","Evenness","Smoke exposed_cecal",10,10,-0.374952705896955,0.124423597145201,"lnCVR","Tam"
"274","Tam et al. 2020","Evenness","ovariectomy_cecal",NA,10,NA,NA,"lnCVR","Tam"
"275","Tashiro et al. 2020","Evenness","Cellulose",8,8,-0.110352245088906,0.171222418875643,"lnCVR","Tashiro"
"276","Tashiro et al. 2020","Evenness","Control",8,8,0.18726451985412,0.181189358322677,"lnCVR","Tashiro"
"277","Tashiro et al. 2020","Evenness","Fiberfree",8,8,0.694378903984665,0.166451072000603,"lnCVR","Tashiro"
"278","Tashiro et al. 2020","Evenness","Pectin",8,8,-0.513419040828339,0.174389987833632,"lnCVR","Tashiro"
"279","Velasco et al. 2021","Evenness","C57BL/6J",4,4,0.597909603902588,0.446136244782719,"lnCVR","Velasco"
"280","Velasco et al. 2021","Evenness","MRL/MpJ",4,4,0.653755688521129,0.446526189313125,"lnCVR","Velasco"
"281","Weng et al. 2019","Evenness","APOE2_APP transgene +",6,11,-0.655193078575591,0.181459151009856,"lnCVR","Weng"
"282","Weng et al. 2019","Evenness","APOE2_APP transgene -",16,18,0.0278865612419577,0.0674525262412445,"lnCVR","Weng"
"283","Weng et al. 2019","Evenness","APOE3_APP transgene +",13,21,0.120857482990144,0.0719244933777581,"lnCVR","Weng"
"284","Weng et al. 2019","Evenness","APOE3_APP transgene -",20,15,-0.512177992525315,0.0665933649594202,"lnCVR","Weng"
"285","Weng et al. 2019","Evenness","APOE4_APP transgene +",19,24,0.0850420594215231,0.0523900146958374,"lnCVR","Weng"
"286","Weng et al. 2019","Evenness","APOE4_APP transgene -",32,24,-0.423770773350737,0.0395700825743811,"lnCVR","Weng"
"287","Wolfe et al. 2020","Evenness","Smad3-/-_CRC_SFB+_cecal",1,7,NA,NA,"lnCVR","Wolfe"
"288","Wolfe et al. 2020","Evenness","Smad3-/-_CRC_SFB+_fecal",10,68,0.768770250888209,0.0704378534727515,"lnCVR","Wolfe"
"289","Wolfe et al. 2020","Evenness","Smad3-/-_CRC_SFB-_cecal",2,7,1.00280632285156,1.10333375582393,"lnCVR","Wolfe"
"290","Wolfe et al. 2020","Evenness","Smad3-/-_CRC_SFB-_fecal",34,83,0.304412673870085,0.0223737893837517,"lnCVR","Wolfe"
"291","Wolfe et al. 2020","Evenness","Smad3-/-_healthy_SFB+_cecal",15,5,0.411921735717471,0.196532679558499,"lnCVR","Wolfe"
"292","Wolfe et al. 2020","Evenness","Smad3-/-_healthy_SFB+_fecal",156,49,0.49025691317744,0.014254250382101,"lnCVR","Wolfe"
"293","Wolfe et al. 2020","Evenness","Smad3-/-_healthy_SFB-_cecal",15,10,0.655364594273709,0.103904158797241,"lnCVR","Wolfe"
"294","Wolfe et al. 2020","Evenness","Smad3-/-_healthy_SFB-_fecal",158,135,0.268000110522854,0.00722924994330056,"lnCVR","Wolfe"
"295","Zajac et al. 2022","Evenness","APOE2/E2_cecal",5,6,-0.641258650001076,0.276657697428136,"lnCVR","Zajac"
"296","Zajac et al. 2022","Evenness","APOE2/E2_fecal",15,21,-0.315422966011198,0.0652173833985006,"lnCVR","Zajac"
"297","Zajac et al. 2022","Evenness","APOE2/E2_small bowel",2,3,-0.743797972399428,1.38756101669959,"lnCVR","Zajac"
"298","Zajac et al. 2022","Evenness","APOE2/E3_cecal",7,10,0.363585557872847,0.159050458767589,"lnCVR","Zajac"
"299","Zajac et al. 2022","Evenness","APOE2/E3_fecal",21,36,-0.00970147340545172,0.0413854921275977,"lnCVR","Zajac"
"300","Zajac et al. 2022","Evenness","APOE2/E3_small bowel",1,NA,NA,NA,"lnCVR","Zajac"
"301","Zajac et al. 2022","Evenness","APOE2_fecal",8,7,-0.569023196596773,0.179908675181339,"lnCVR","Zajac"
"302","Zajac et al. 2022","Evenness","APOE3/E3_cecal",13,5,-0.743183340175364,0.201792686016973,"lnCVR","Zajac"
"303","Zajac et al. 2022","Evenness","APOE3/E3_fecal",41,15,-0.304508130255644,0.0512887180345357,"lnCVR","Zajac"
"304","Zajac et al. 2022","Evenness","APOE3/E3_small bowel",4,2,0.813182658555337,1.27204892739145,"lnCVR","Zajac"
"305","Zajac et al. 2022","Evenness","APOE3/E4_cecal",10,8,-0.885219407979599,0.143653975806986,"lnCVR","Zajac"
"306","Zajac et al. 2022","Evenness","APOE3/E4_fecal",32,23,0.109980591112271,0.0407865264786594,"lnCVR","Zajac"
"307","Zajac et al. 2022","Evenness","APOE3/E4_small bowel",NA,1,NA,NA,"lnCVR","Zajac"
"308","Zajac et al. 2022","Evenness","APOE3_fecal",6,7,0.313014545845809,0.218027229886418,"lnCVR","Zajac"
"309","Zajac et al. 2022","Evenness","APOE4/E4_cecal",5,4,-0.281435787490818,0.3797128682816,"lnCVR","Zajac"
"310","Zajac et al. 2022","Evenness","APOE4/E4_fecal",15,19,0.320312462940928,0.0683871525693249,"lnCVR","Zajac"
"311","Zajac et al. 2022","Evenness","APOE4/E4_small bowel",3,3,-0.728595569689416,0.755779318635142,"lnCVR","Zajac"
"312","Zajac et al. 2022","Evenness","APOE4_fecal",7,7,0.441785282896446,0.195129686927701,"lnCVR","Zajac"
"313","Zou et al. 2021","Evenness","Control",4,4,1.42217105453619,0.447568865798823,"lnCVR","Zou"
"314","Zou et al. 2021","Evenness","Glrx1 KO + High fat chow",4,4,-0.349154614273386,0.446772304696238,"lnCVR","Zou"
"315","Zou et al. 2021","Evenness","Glrx1 KO + Standard chow",2,3,0.99963715538362,1.37692531363015,"lnCVR","Zou"
"316","Zou et al. 2021","Evenness","High fat chow",5,5,-0.711576402458489,0.313251901747402,"lnCVR","Zou"
"317","Cheema & Pluznick 2019","Observed","Ang II infusion",3,3,-0.919113056566619,0.760870198097895,"lnCVR","Cheema"
"318","Cheema & Pluznick 2019","Observed","Control",3,3,-0.140573660425653,0.801679273315896,"lnCVR","Cheema"
"319","Ellis et al. 2021","Observed","13C11MK4_cecal",7,7,-0.0517896021140891,0.19552594160486,"lnCVR","Ellis"
"320","Ellis et al. 2021","Observed","2H7MK7_cecal",7,7,-0.499929547926365,0.196385136667517,"lnCVR","Ellis"
"321","Ellis et al. 2021","Observed","2H7MK9_cecal",7,7,0.0936105633069942,0.196106754459693,"lnCVR","Ellis"
"322","Ellis et al. 2021","Observed","2H7PK_cecal",7,7,-0.336289096396935,0.197177176825854,"lnCVR","Ellis"
"323","Ellis et al. 2021","Observed","Combo_cecal",10,9,0.295374395287828,0.13390782632031,"lnCVR","Ellis"
"324","Ellis et al. 2021","Observed","Control (unlabeled PK)_cecal",7,7,-1.80199898075336,0.203598389998982,"lnCVR","Ellis"
"325","Ellis et al. 2021","Observed","MK4_cecal",10,10,-0.185274048392502,0.12560863771688,"lnCVR","Ellis"
"326","Ellis et al. 2021","Observed","MK9_cecal",9,9,-0.319490278092037,0.143073397946674,"lnCVR","Ellis"
"327","Ellis et al. 2021","Observed","PK_cecal",10,9,-1.21785624056341,0.140715229522939,"lnCVR","Ellis"
"328","Ellis et al. 2021","Observed","VKdef_cecal",8,9,0.159951525318056,0.154687176213599,"lnCVR","Ellis"
"329","Gubert et al. 2022","Observed","R6/1_Enviromental enrichment ",16,14,-0.204533824369402,0.0803068375479893,"lnCVR","Gubert"
"330","Gubert et al. 2022","Observed","R6/1_Exercise",16,16,0.452192289860747,0.0753371108355701,"lnCVR","Gubert"
"331","Gubert et al. 2022","Observed","R6/1_control",16,16,0.597080367852074,0.0756245747212402,"lnCVR","Gubert"
"332","Gubert et al. 2022","Observed","WT_Enviromental enrichment ",16,16,-0.249546368193904,0.0762511471156289,"lnCVR","Gubert"
"333","Gubert et al. 2022","Observed","WT_Exercise",16,16,-0.0315151981221439,0.0760816487369624,"lnCVR","Gubert"
"334","Gubert et al. 2022","Observed","WT_control",16,16,0.621741696661259,0.078368012511667,"lnCVR","Gubert"
"335","Ibrahim et al. 2019","Observed","AOM/DSS",7,3,0.440159688806906,0.487020197402169,"lnCVR","Ibrahim"
"336","Ibrahim et al. 2019","Observed","AOM/DSS-ERbKOVil",7,6,0.625602897592956,0.222597290306836,"lnCVR","Ibrahim"
"337","Ibrahim et al. 2019","Observed","Control",4,4,-0.257194235940381,0.458047703703287,"lnCVR","Ibrahim"
"338","Ibrahim et al. 2019","Observed","Control-ERbKOVil",4,4,2.14027907138414,0.44866361127124,"lnCVR","Ibrahim"
"339","Kozik et al. 2019","Observed","Colitis-cecal",7,7,0.482116902003406,0.205463077097421,"lnCVR","Kozik"
"340","Kozik et al. 2019","Observed","Colitis-colonMucus",5,4,0.513764022915747,0.397997049707338,"lnCVR","Kozik"
"341","Kozik et al. 2019","Observed","Colitis-colonMucus_T0",1,NA,NA,NA,"lnCVR","Kozik"
"342","Kozik et al. 2019","Observed","Colitis-fecal",5,7,-0.0990962080732397,0.285258601539036,"lnCVR","Kozik"
"343","Kozik et al. 2019","Observed","Colitis-fecal_T0",7,7,-0.356625065519723,0.231427712193951,"lnCVR","Kozik"
"344","Kozik et al. 2019","Observed","Control-cecal",2,3,3.14974080711464,1.41861597736818,"lnCVR","Kozik"
"345","Kozik et al. 2019","Observed","Control-colonMucus",NA,3,NA,NA,"lnCVR","Kozik"
"346","Kozik et al. 2019","Observed","Control-fecal",2,3,0.326577842993761,1.39093773187777,"lnCVR","Kozik"
"347","Kozik et al. 2019","Observed","Control-fecal_T0",2,3,-2.1774499944382,1.40180551015933,"lnCVR","Kozik"
"348","Li et al. 2020","Observed","Chow diet + STZ injection+ Distilled water ",5,1,NA,NA,"lnCVR","Li"
"349","Li et al. 2020","Observed","HFD+ STZ injection + DNJ",1,9,NA,NA,"lnCVR","Li"
"350","Li et al. 2020","Observed","HFD+ STZ injection+ Distilled water",NA,3,NA,NA,"lnCVR","Li"
"351","Lindheim et al. 2018","Observed","PRJNA445979",76,93,0.244543864549211,0.0130759576370738,"lnCVR","Lindheim"
"352","Lyte et al. 2022","Observed","beef-chow",18,19,0.0881104115530702,0.0682991150906314,"lnCVR","Lyte"
"353","Lyte et al. 2022","Observed","beef-chow-stress",18,20,0.554822202088139,0.0618265919778896,"lnCVR","Lyte"
"354","Lyte et al. 2022","Observed","chow-control",20,19,-0.135656747114793,0.0598044100825344,"lnCVR","Lyte"
"355","Lyte et al. 2022","Observed","chow-stress",20,20,0.425204311141816,0.0581719002785018,"lnCVR","Lyte"
"356","Pizarro et al. 2021","Observed","EtOH-Syn-T1",10,8,-0.297490249542107,0.145412159199136,"lnCVR","Pizarro"
"357","Pizarro et al. 2021","Observed","EtOH-T1",10,8,1.10230652851045,0.146184927141361,"lnCVR","Pizarro"
"358","Pizarro et al. 2021","Observed","Symbiotic-T0",10,8,0.413401442286285,0.145463047674074,"lnCVR","Pizarro"
"359","Pizarro et al. 2021","Observed","Water-T0",10,8,0.530276714495053,0.144745383319611,"lnCVR","Pizarro"
"360","Ramakrishna et al. 2020","Observed","ACV+IVIG-injected",1,4,NA,NA,"lnCVR","Ramakrishna"
"361","Ramakrishna et al. 2020","Observed","ACV-injected",3,2,-0.242409833221365,1.43333931792252,"lnCVR","Ramakrishna"
"362","Ramakrishna et al. 2020","Observed","Control",2,3,-0.819857037715147,1.42409861348269,"lnCVR","Ramakrishna"
"363","Ramakrishna et al. 2020","Observed","HSV1-infected",4,5,0.673311512690732,0.404669853243528,"lnCVR","Ramakrishna"
"364","Ramakrishna et al. 2020","Observed","HSV1-infected; ACV+IVIG-injected",2,3,NA,1.38505,"lnCVR","Ramakrishna"
"365","Ramakrishna et al. 2020","Observed","HSV1-infected; ACV-injected",1,1,NA,NA,"lnCVR","Ramakrishna"
"366","Ramakrishna et al. 2020","Observed","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnCVR","Ramakrishna"
"367","Ramakrishna et al. 2020","Observed","IVIG-injected",5,5,0.744648208085723,0.341415939288122,"lnCVR","Ramakrishna"
"368","Son et al. 2019","Observed","Control",8,8,0.122783118325652,0.175096380484298,"lnCVR","Son"
"369","Son et al. 2019","Observed","IL-10 Knockout ",8,8,-0.175076161011563,0.183274467737051,"lnCVR","Son"
"370","Song et al. 2020","Observed","AOM/DSS",12,NA,NA,NA,"lnCVR","Song"
"371","Song et al. 2020","Observed","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnCVR","Song"
"372","Song et al. 2020","Observed","Control",5,11,-0.0449992002496219,0.217964914215746,"lnCVR","Song"
"373","Song et al. 2020","Observed","E2-supplemented",12,NA,NA,NA,"lnCVR","Song"
"374","Song et al. 2020","Observed","ovariectomized ",NA,7,NA,NA,"lnCVR","Song"
"375","Song et al. 2021","Observed","AOM/DSS",8,8,0.603130678373095,0.178883949651552,"lnCVR","Song"
"376","Song et al. 2021","Observed","AOM/DSS-Nrf2KO",8,8,0.203419159351589,0.167509154798391,"lnCVR","Song"
"377","Song et al. 2021","Observed","Control",8,8,0.858602780563508,0.188031612520936,"lnCVR","Song"
"378","Song et al. 2021","Observed","Nrf2KO",8,8,0.274303267716001,0.17208827682326,"lnCVR","Song"
"379","Song et al. 2022","Observed","AOM/DSS",10,7,-0.554814998880825,0.163437509455614,"lnCVR","Song"
"380","Song et al. 2022","Observed","AOM/DSS_ steroid-injected",8,4,-0.866056386380016,0.307031371425943,"lnCVR","Song"
"381","Song et al. 2022","Observed","Control",4,4,2.04488937596954,0.452398852911196,"lnCVR","Song"
"382","Song et al. 2022","Observed","orchiectomized",4,NA,NA,NA,"lnCVR","Song"
"383","Song et al. 2022","Observed","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnCVR","Song"
"384","Song et al. 2022","Observed","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnCVR","Song"
"385","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.690591286316724,0.895132304965839,"lnCVR","Strickland"
"386","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day28_Control",10,3,0.233359893369533,0.566215877274388,"lnCVR","Strickland"
"387","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day7_Control",10,3,0.381174358612031,0.480370152923276,"lnCVR","Strickland"
"388","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnCVR","Strickland"
"389","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day0_Control",20,3,-0.576025916834685,0.408337186939182,"lnCVR","Strickland"
"390","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnCVR","Strickland"
"391","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day14_Control",10,3,-1.33408825211474,0.441137987940005,"lnCVR","Strickland"
"392","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day21_Control",10,3,-0.0516753049227486,0.44418712943031,"lnCVR","Strickland"
"393","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day28_Control",10,3,-0.221177109054058,0.446656747728921,"lnCVR","Strickland"
