"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.female","rab.win.male","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Group","Study","direct"
"68","a6141ae1de266551c0a07a2a4eb23472","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",7.33601006185563,5.88179803171699,7.60657089084161,1.72738028169275,3.40929978587106,0.424776777743024,0.272553397391943,0.000268721018113945,0.0668756616440925,2.42663260021101e-06,0.00106219542968651,"Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020","Positive"
"69","b306a9fdb387b85b3d7295e04380cbd9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.70050336544124,8.62277493737541,5.93030032273908,-1.75549508237732,7.50904239222991,-0.255736671416631,0.283482145115266,0.0102167319727521,0.373395927040344,1.35335124260717e-05,0.0032252042999949,"Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020","Negative"
"70","b31d8ccfa13170919e700e27870dbe7c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",7.3667330743904,6.01533529696613,7.66946859081522,1.55808525505324,3.26616637802671,0.381078989131516,0.295918369421927,0.000460618647389894,0.0864535967635689,1.93288324101517e-05,0.00403647917007489,"Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020","Positive"
"71","b389fbbd736a1d40ab3b5098a7614d13","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales",10.2314747528969,8.58058523944563,10.5179332418664,2.03046804060676,2.30441818246019,0.697304856369911,0.12723214996845,5.66811232722927e-06,0.00536256310208233,7.45378805244541e-15,1.76505701081907e-11,"Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020","Positive"
"72","ca025dfc0a3cd3fe0e8338ba3278ce86","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_xylanophilum_group","uncultured_bacterium",6.18831681910136,4.79821013035398,6.41027533779891,1.79405580831969,4.5419747832037,0.363848057850939,0.313675487965519,0.000700643475890525,0.104836053736361,0.000255526301343071,0.0279682746601401,"Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020","Positive"
"73","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",14.1857610718854,13.5881146903902,14.3901179771433,0.744733480947986,1.4086249564915,0.409170739364728,0.267134207172277,0.00179307318296602,0.19408143710707,1.50598694861696e-06,0.000817496608265507,"Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020","Positive"
"74","109d8be93136956ca2520f3ee1ed4fa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,8.93780293784441,3.64705485623819,9.70417070437536,2.75944127795802,8.35125095126518,0.368599845173938,0.356200000522556,5.58897952621627e-07,0.000157770503818957,4.4178783206879e-05,0.0059094255956659,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"75","1b158b8b2922d4fcad5d9cea607cbb7d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,6.58587257607139,10.7128434350744,5.1602075685332,-3.34889078438302,8.75571949465174,-0.367721623442989,0.356000000523414,3.23788426655272e-05,0.0122620621551951,1.90906159190322e-05,0.00575865311008578,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"76","253789f4989c670f6080a835135e77e3","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group","gut_metagenome",2.34328282533264,1.36008324025376,3.82078951282619,2.30371196663582,7.15797435935082,0.310764689102123,0.363200000492897,0.000343880268905874,0.02095766039812,0.000201092602626695,0.0169001563571131,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"77","26c9f4f844da09bdd5c1603be193969c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,12.7472486671343,13.3977930687807,12.311663811758,-0.976288870170728,2.91073084844443,-0.283753197335758,0.361327734953668,0.00420941289183556,0.480651893563003,3.23937293161859e-05,0.00887866158718159,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"78","28d09c230390bade39f1ef87782f563f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Dorea_sp.",5.12093488797096,3.20661102989444,5.93190840100743,2.30180925618632,5.71196740591457,0.358320593367401,0.327334533746601,1.29627109113199e-05,0.00150474620248227,1.96145797772099e-06,0.000519259949715011,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"79","2bbdf11f840b0479edd8376d11ec786c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GCA-900066575","uncultured_bacterium",0.967430709562681,0.433239518258617,1.61731124810771,1.81607150114625,5.9010335514811,0.30454186414534,0.359928014903588,4.68995351564848e-05,0.0037947678195745,0.000954296924523505,0.0461851526113071,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"80","366fc37bd74f705195d06b0d7b7da259","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",3.30749898334599,2.29650912447796,4.20730584467848,1.38933192086692,5.19002477442853,0.242437438474978,0.381800000417322,0.00518014857976115,0.163232911894605,0.000639439029279466,0.0430303549277953,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"81","374ba4929881c3823a4debec2407722b","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,8.61753723260947,3.49368179579825,9.45235216912599,1.98641122715313,8.31992954059711,0.273443352221042,0.362327534989457,4.79855152409633e-05,0.00427459675358305,7.07427340416905e-05,0.00871129624153175,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"82","392aa3c45e128c7432f91b3de84541f6","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,7.34261028129228,8.64075973282566,6.5746719085611,-1.60218744428415,4.67476977858748,-0.318091613354852,0.35012997455386,1.71886073955969e-05,0.00643176388829262,8.14833269041811e-06,0.00303595841616298,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"83","41e0baafeaf6b2ca88b4be67ab9d00a5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",8.16361747743972,3.68514091904254,9.80742886312756,3.23641545811031,8.74446016851654,0.378863357601929,0.329400000643592,2.80232497545175e-06,0.000509435743499165,6.88479044250198e-07,0.000275815975336539,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"84","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",13.5309548137368,13.9510871239316,13.1695262170863,-0.822310709867728,2.7208453807947,-0.263987858522664,0.365526895104076,0.00363711010085902,0.478346053217118,0.000102928206832789,0.0244871786657957,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"85","4f0327d92b133d32fecd7992814c7398","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella",NA,7.43719514560958,11.0182831104242,6.07338157581717,-2.7302775565272,6.99991732634082,-0.38782247800842,0.337000000607943,2.84532363922785e-06,0.00188204659348487,1.17903143397047e-06,0.00065572548418521,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"86","508524d40fa1145d6023b5a43a013f4c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA,12.4294712240631,13.3067278512064,11.9924581038452,-1.13810697915694,2.26909218188232,-0.443028888651319,0.29974005278436,4.27568557897773e-05,0.0130564592588061,2.26305097925095e-09,3.17426334243975e-06,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"87","820b316b0664a61dc174c14c486013f7","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,7.46490942812692,3.2306436192843,8.63877591450327,3.03103535395292,7.55999405610889,0.411405892475391,0.315136973318976,1.35743968960236e-06,0.00026179187231444,1.07446909386821e-07,8.74794006917414e-05,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"88","832ed1cf8ff04bc17fa79e03d935baee","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,6.27629930408943,2.75515927749099,7.35893865839407,2.19228848204479,7.11365028896765,0.308253147201126,0.345200000570703,3.64459697036334e-05,0.00372266442170116,7.83534687432842e-06,0.00143382957117596,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"89","892491fdeb936adbcff225e26ae6c5df","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_FCS020_group","uncultured_bacterium",4.47383681543026,2.23561819357927,8.10455642714292,2.83678564259436,8.35984256261436,0.347772179088262,0.337932414120702,3.35313624775125e-05,0.00351290473455641,9.74537614683388e-06,0.00168650227949902,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"90","8cad17f39ee2639a238ca459382c571d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,8.10496538645122,3.36395196749574,9.31248584356631,1.79140833057248,8.73426327869224,0.231280046307835,0.376000000440421,0.000465075421730372,0.0306386037235359,0.000400140222012332,0.0341123397913997,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"91","8d38eab2c38b24f6c148059d00e838b0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",8.487402256225,2.94522638361146,12.0001806650354,5.14012737651768,9.32368548917796,0.574585533935837,0.260747851463836,2.24030020833504e-11,4.89126332306755e-08,1.5832935773064e-12,4.07856425514129e-09,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"92","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,14.4594236616067,15.1001918979785,13.987895389865,-0.989819955493065,2.35242372160185,-0.359503438610778,0.327734453760677,0.000230604093937969,0.0723512897245805,1.28911783371308e-07,0.000109727088629649,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"93","9796b1cb76f37c4358ce7bc3f049f5cb","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter",NA,6.56760633274593,2.621379515531,7.44594591097843,2.42905811153661,7.30166076838457,0.324175617124276,0.361527694960825,1.62870022938014e-05,0.00177783580411069,5.70878347387565e-05,0.00700684379313716,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"94","9e8a11f0e21ad8bf8ee09c49656bd688","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",5.55642424318365,3.4754500532295,6.53346994981549,2.08186106850616,5.84467722070432,0.342152449511486,0.337600000605177,6.04758613429208e-05,0.00518365573631921,2.66557336747709e-06,0.000625406716062603,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"95","a6141ae1de266551c0a07a2a4eb23472","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",5.47021555386989,3.40476489435777,6.49256259649926,2.10845907529976,5.78399855679531,0.337374566380614,0.344331134347608,9.3330033555892e-05,0.00707391770728287,5.289486110586e-06,0.00106870534762838,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"96","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",13.054871181744,13.6193442616684,12.7644585447048,-0.843604486123208,2.42288344169518,-0.235183019247369,0.349530094532497,0.591894690912943,1,9.90444981560645e-06,0.0035328691225618,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"97","b389fbbd736a1d40ab3b5098a7614d13","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales",8.31760000980507,5.14588481803616,9.3866843609647,1.91800025888268,7.93725083287992,0.273826269342187,0.338732254149024,5.54271296484297e-05,0.00524668192485366,3.4753211856295e-06,0.000822204342959205,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"98","c4c9038e73c8bf47fd4603db862aaa3b","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium",8.41053134707504,5.37276896530411,8.93930081884217,2.158836097919,7.51194717811307,0.29801528446804,0.347130574447107,7.19021370649078e-06,0.00110487041553569,2.62886461500229e-05,0.00399468821882815,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"99","c76ddc79ae7ee6143b3220e0858857e8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",8.43658827606707,6.25860817136338,8.96651089121559,2.27506990041114,7.23219155558645,0.335747280130638,0.338932214156106,2.53144924447298e-06,0.000527619012056956,2.60825394553584e-06,0.000689829932274753,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"100","cd86e26086bd058596cd051fa3ad2e20","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured",NA,0.99981194818352,0.417917499581964,1.65421519901224,1.863759574665,6.3286365021504,0.288198079797599,0.363600000491223,2.64544256587894e-05,0.00177988742829633,0.00059360558484655,0.0341099105714002,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"101","cfd65c7bbc3926cdc9b88c2e38bbecaa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",11.8614154074424,6.94956525382281,12.7952468179655,1.92497608872928,8.83963907188066,0.245670861860285,0.363000000493734,5.17282779719401e-05,0.00537325919932245,0.000134548700205098,0.0154117006295934,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"102","d0d140a79ff49697c839fafe95588bad","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","unidentified",8.25383213337263,6.96871693175941,9.01386430649503,1.93329192547996,7.11363651334319,0.290723221056936,0.332600000628443,8.02206856706509e-06,0.00119919632681242,1.68040981118775e-06,0.000517238832297087,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"103","d268a1120c4e724be7c848d63604df77","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.08154801087163,0.456387552458523,1.81359893103954,1.98137059377175,5.95211211864557,0.327606467996038,0.351600000542451,3.49809860377323e-05,0.00257121543172,0.0004808798227523,0.0253790269941727,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"104","d353248c8a7d31bc9f8378a320b77924","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",NA,5.71457012259115,7.60064066442533,4.30425561437699,-2.75371149554122,6.69384221579921,-0.366991700263941,0.331533693894562,1.22496665972052e-05,0.00514149050308357,1.494092469502e-06,0.000764740795565201,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"105","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",13.1806087144713,12.212739699336,13.6953184887382,1.18504222807727,8.34226555415339,0.156297333519998,0.37052589528345,0.000921659631170675,0.0556711057056369,0.000114431044839212,0.0135856272729514,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"106","eea9d4560d90d55952777c49fe0db3d2","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",10.7297507365345,11.3475962058458,9.97944224043162,-1.53590119579696,3.79959839156054,-0.312797500931797,0.293741252577837,6.44925026750676e-09,1.66132686890974e-05,1.8847859020038e-09,3.09714595460309e-06,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Negative"
"107","fb08afe65a099ec28a78c9d8155b16e4","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,8.78039087636967,4.19843863832819,9.42925320386648,2.00943490428787,8.05598379076927,0.291102151803916,0.341200000588717,3.93889844725282e-06,0.000659981527625531,5.92431555887113e-06,0.00122012812888028,"Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020","Positive"
"108","b61ee4ecb0582e6350d1148cb523de88","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",6.48050221682598,7.64982859185185,5.40700257137115,-2.09901100009193,2.22351341768372,-0.790496412957015,0.151191492628072,0.00803471731215002,0.577560660305977,7.02045977767111e-05,0.0359015956764052,"APOE4_APP transgene +","Weng et al. 2019","Negative"
"109","e9d0f617be5d6da4462b9ebf9333ac81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",9.32086029093669,9.85889983859201,8.03562230750304,-1.95607108897585,1.90033102961164,-0.997049370059805,0.153782932221175,5.22189133559768e-05,0.0527703608488963,5.17577813367016e-05,0.0325170364037492,"APOE4_APP transgene +","Weng et al. 2019","Negative"
"110","0e93a8caa64b7a2205fbe094f21eef79","d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","uncultured_bacterium",5.22727351575614,9.70700076067437,4.25390477184136,-4.7627834831601,2.99126429778598,-1.48688638291326,0.000365399848804012,0.00519770256766204,0.4419277670798,0.000273164335664339,0.0323359395234395,"Sigmodon_fulviventer_Fecal_day14_Control","Strickland et al. 2021","Negative"
"111","5696913f76cd7f782b3fab543373a9f5","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NC2004_group","uncultured_bacterium",3.20677893683756,6.63501797081007,2.09698622017027,-5.11545559574636,2.56455237900864,-1.88179909443264,0.000365399848804012,0.00123113518460601,0.282161774901882,0,0,"Sigmodon_fulviventer_Fecal_day14_Control","Strickland et al. 2021","Negative"
"112","6d4599b335844e307c07952014a26bac","d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","uncultured_bacterium",7.20234325223169,8.83818587835197,6.5882988881266,-2.27009700223416,0.966354601330322,-2.30676319436193,0.00868413527163794,2.13121100574278e-07,0.000410471239706059,2.52150280228588e-06,0.00485641439720261,"Sigmodon_hispidus_Fecal_day0_Control","Strickland et al. 2021","Negative"
